cell_id,parent_id,lat,lon,lat_min,lon_min,land_frac,clc_311_latifoglie,clc_312_conifere,clc_313_misto,clc_321_praterie,clc_322_brughiere,clc_323_sclerofille,clc_324_transizione,clc_px_validi,bosco_ha,bosco_frac,dem_px,quota_media,quota_min,quota_max,quota_sd,pendenza_media,q_000_300,q_300_600,q_600_900,q_900_1200,q_1200_1600,q_1600_2000,q_2000_su,esp_n,esp_ne,esp_e,esp_se,esp_s,esp_so,esp_o,esp_no,northness,eastness,frac_pendente,quota_padre,delta_quota,qualita_bosco,macroregione,idoneita_quota,idoneita_ospite,attiva
037088_014412,03705_01445,37.0875,14.4125,37.075,14.4,1.0,0.1463,0.07717,0.0,0.0,0.0,0.04984,0.0,622,139,0.22347,900,181.5,114.3,235.4,28.3,5.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1281,0.0562,0.0828,0.1234,0.1609,0.2094,0.1391,0.1,-0.1571,-0.1509,0.7111,142.9,38.6,0.9137,mediterraneo,0.55,0.5025,True
037088_014438,03705_01445,37.0875,14.4375,37.075,14.425,1.0,0.35294,0.01144,0.0,0.0,0.0,0.12255,0.0,612,223,0.36438,900,170.6,71.2,243.1,54.9,5.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0341,0.1007,0.3106,0.2799,0.0648,0.1126,0.0717,0.0256,-0.2033,0.4077,0.6511,142.9,27.7,0.9922,mediterraneo,0.55,0.5457,True
037088_014462,03705_01445,37.0875,14.4625,37.075,14.45,1.0,0.59157,0.0,0.25932,0.0,0.0,0.04376,0.0,617,525,0.85089,900,179.1,69.4,257.5,60.1,7.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0351,0.0015,0.0761,0.2958,0.1859,0.2357,0.1098,-0.3315,-0.3797,0.7589,142.9,36.2,0.9848,mediterraneo,0.55,0.5416,True
037088_014488,03705_01445,37.0875,14.4875,37.075,14.475,1.0,0.343,0.0,0.0161,0.0,0.0,0.15942,0.0,621,223,0.3591,900,221.0,93.1,281.7,53.7,5.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457,0.0248,0.021,0.2457,0.3295,0.0838,0.0571,0.1924,-0.3637,-0.0571,0.5833,142.9,78.1,0.9978,mediterraneo,0.55,0.5488,True
037088_014712,03705_01475,37.0875,14.7125,37.075,14.7,1.0,0.0,0.47727,0.0,0.07955,0.0,0.17532,0.0,616,294,0.47727,900,589.9,436.5,712.5,56.3,8.17,0.0,0.5856,0.4144,0.0,0.0,0.0,0.0,0.0777,0.086,0.0718,0.0848,0.1095,0.1331,0.3286,0.1084,-0.0431,-0.3019,0.9433,646.0,-56.1,0.75,mediterraneo,0.8707,0.653,True
037088_014738,03705_01475,37.0875,14.7375,37.075,14.725,1.0,0.0,0.5228,0.0,0.02932,0.0,0.0,0.0,614,321,0.5228,900,632.2,407.0,790.5,93.1,12.99,0.0,0.2989,0.7011,0.0,0.0,0.0,0.0,0.1477,0.1261,0.2625,0.0659,0.0159,0.0307,0.1432,0.208,0.3065,0.0964,0.9778,646.0,-13.8,0.75,appenninico,0.8454,0.634,True
037088_014762,03705_01475,37.0875,14.7625,37.075,14.75,1.0,0.0,0.01288,0.0,0.0,0.0,0.33172,0.0,621,8,0.01288,900,594.3,457.9,700.4,53.2,11.17,0.0,0.4967,0.5033,0.0,0.0,0.0,0.0,0.1185,0.122,0.1649,0.0581,0.1336,0.1754,0.1591,0.0685,-0.0492,-0.0376,0.9567,646.0,-51.7,0.75,mediterraneo,0.8752,0.6564,False
037088_014788,03705_01475,37.0875,14.7875,37.075,14.775,1.0,0.0,0.0,0.0,0.0,0.0,0.12092,0.0,612,0,0.0,900,723.4,567.0,859.1,65.0,8.53,0.0,0.0144,0.9856,0.0,0.0,0.0,0.0,0.0176,0.0082,0.0765,0.0682,0.1047,0.3141,0.32,0.0906,-0.2952,-0.4902,0.9444,646.0,77.4,0.0,appenninico,0.945,0.0,False
037088_014912,03705_01495,37.0875,14.9125,37.075,14.9,1.0,0.05375,0.0,0.0,0.09772,0.0,0.04397,0.0,614,33,0.05375,900,572.5,436.3,707.9,59.7,12.59,0.0,0.6733,0.3267,0.0,0.0,0.0,0.0,0.2201,0.1017,0.1053,0.2548,0.2069,0.0586,0.0036,0.049,-0.1043,0.2671,0.9289,566.3,6.2,1.0,mediterraneo,0.8663,0.8663,False
037088_014938,03705_01495,37.0875,14.9375,37.075,14.925,1.0,0.30032,0.0,0.0,0.07955,0.0,0.0,0.0,616,185,0.30032,900,490.8,377.3,582.2,48.1,9.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1743,0.0623,0.1582,0.2989,0.1619,0.0199,0.0411,0.0834,-0.1235,0.2897,0.8922,566.3,-75.5,1.0,mediterraneo,0.85,0.85,True
037088_014962,03705_01495,37.0875,14.9625,37.075,14.95,1.0,0.22456,0.0,0.0,0.0,0.0,0.0,0.0,619,139,0.22456,900,526.3,375.9,595.7,42.1,6.76,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0382,0.0113,0.0608,0.2532,0.1952,0.1952,0.2079,-0.2215,-0.3953,0.7856,566.3,-40.0,1.0,mediterraneo,0.85,0.85,True
037088_014988,03705_01495,37.0875,14.9875,37.075,14.975,1.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,615,23,0.0374,900,580.9,520.8,675.5,26.2,4.46,0.0,0.7756,0.2244,0.0,0.0,0.0,0.0,0.2098,0.0199,0.0291,0.0459,0.2741,0.1685,0.0919,0.1608,-0.0896,-0.2439,0.7256,566.3,14.6,1.0,mediterraneo,0.8612,0.8612,False
037088_015012,03705_01505,37.0875,15.0125,37.075,15.0,1.0,0.1461,0.0,0.0,0.0,0.0,0.0,0.0,616,90,0.1461,900,589.9,505.4,690.5,37.7,4.79,0.0,0.6578,0.3422,0.0,0.0,0.0,0.0,0.13,0.2305,0.1473,0.078,0.3466,0.0295,0.0035,0.0347,-0.092,0.3081,0.6411,425.7,164.2,1.0,mediterraneo,0.8671,0.8671,True
037088_015038,03705_01505,37.0875,15.0375,37.075,15.025,1.0,0.39482,0.0,0.0,0.0,0.0,0.0,0.0,618,244,0.39482,900,512.6,373.3,614.8,56.9,6.55,0.0,0.9511,0.0489,0.0,0.0,0.0,0.0,0.1294,0.1849,0.1422,0.2546,0.2845,0.0028,0.0,0.0014,-0.1966,0.4744,0.7811,425.7,86.9,1.0,mediterraneo,0.8524,0.8524,True
037088_015062,03705_01505,37.0875,15.0625,37.075,15.05,1.0,0.44318,0.0,0.0,0.0,0.0,0.0,0.0,616,273,0.44318,900,384.8,265.7,521.9,54.1,7.23,0.0444,0.9556,0.0,0.0,0.0,0.0,0.0,0.1337,0.3362,0.2049,0.1092,0.1779,0.027,0.0,0.011,0.1166,0.4918,0.9056,425.7,-40.9,1.0,mediterraneo,0.8367,0.8367,True
037088_015088,03705_01505,37.0875,15.0875,37.075,15.075,1.0,0.17045,0.0,0.0,0.0,0.0,0.0,0.0,616,105,0.17045,900,286.3,194.5,372.3,36.2,5.78,0.6044,0.3956,0.0,0.0,0.0,0.0,0.0,0.0964,0.2206,0.2087,0.1519,0.218,0.0793,0.0026,0.0225,-0.103,0.4107,0.8411,425.7,-139.4,1.0,mediterraneo,0.6687,0.6687,True
037112_014412,03715_01445,37.1125,14.4125,37.1,14.4,1.0,0.19771,0.00817,0.0,0.0,0.0,0.0098,0.0,612,126,0.20588,900,230.5,159.7,284.1,27.9,5.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.1351,0.1781,0.1367,0.1479,0.1161,0.1987,0.0509,-0.1703,0.0582,0.6989,265.3,-34.8,0.9901,mediterraneo,0.55,0.5446,True
037112_014438,03715_01445,37.1125,14.4375,37.1,14.425,1.0,0.30337,0.0,0.0,0.0,0.0,0.10112,0.0,623,189,0.30337,900,238.7,162.8,288.4,24.2,4.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408,0.034,0.2041,0.1582,0.1718,0.1582,0.1207,0.1122,-0.2581,0.0219,0.6533,265.3,-26.6,1.0,mediterraneo,0.55,0.55,True
037112_014462,03715_01445,37.1125,14.4625,37.1,14.45,1.0,0.09121,0.0,0.25896,0.0,0.0,0.11889,0.0,614,215,0.35017,900,192.1,105.0,294.7,47.5,7.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214,0.0027,0.1658,0.2246,0.1297,0.107,0.1324,0.2166,-0.1899,-0.0154,0.8311,265.3,-73.2,0.963,mediterraneo,0.55,0.5297,True
037112_014488,03715_01445,37.1125,14.4875,37.1,14.475,1.0,0.15008,0.0,0.13214,0.0,0.0,0.11256,0.0,613,173,0.28222,900,258.1,162.8,316.9,38.5,3.35,0.9678,0.0322,0.0,0.0,0.0,0.0,0.0,0.186,0.0,0.0,0.0174,0.0203,0.0378,0.0959,0.6424,0.5939,-0.5681,0.3822,265.3,-7.2,0.9766,mediterraneo,0.5597,0.5466,True
037112_014512,03715_01455,37.1125,14.5125,37.1,14.5,1.0,0.26164,0.0,0.22151,0.0,0.0,0.0,0.0,623,301,0.48315,900,291.9,211.0,324.1,18.9,3.2,0.6022,0.3978,0.0,0.0,0.0,0.0,0.0,0.1281,0.1281,0.1062,0.175,0.1344,0.1656,0.0875,0.075,-0.1154,0.0481,0.3556,347.1,-55.2,0.9771,mediterraneo,0.6693,0.654,True
037112_014538,03715_01455,37.1125,14.5375,37.1,14.525,1.0,0.51792,0.0,0.0,0.00326,0.0,0.0,0.0,614,318,0.51792,900,252.4,167.7,323.5,39.5,6.7,0.9033,0.0967,0.0,0.0,0.0,0.0,0.0,0.058,0.0121,0.1795,0.2686,0.1039,0.0891,0.1404,0.1484,-0.1865,0.0596,0.8233,347.1,-94.7,1.0,mediterraneo,0.579,0.579,True
037112_014562,03715_01455,37.1125,14.5625,37.1,14.55,1.0,0.12561,0.0,0.0,0.0,0.0,0.0,0.0,613,77,0.12561,900,306.1,232.2,342.8,16.8,3.29,0.2978,0.7022,0.0,0.0,0.0,0.0,0.0,0.1763,0.0342,0.0079,0.1053,0.2947,0.0921,0.0763,0.2132,-0.0917,-0.1924,0.4222,347.1,-41.0,1.0,mediterraneo,0.7607,0.7607,True
037112_014588,03715_01455,37.1125,14.5875,37.1,14.575,1.0,0.00483,0.0,0.0,0.0,0.0,0.0,0.0,621,3,0.00483,900,329.7,296.8,365.4,13.6,1.93,0.0056,0.9944,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.4298,0.1404,0.0439,0.0789,0.2807,-0.2779,-0.0223,0.1267,347.1,-17.4,1.0,mediterraneo,0.8483,0.8483,False
037112_014712,03715_01475,37.1125,14.7125,37.1,14.7,1.0,0.0,0.66019,0.0,0.06311,0.0,0.08414,0.02751,618,408,0.66019,900,559.0,320.0,726.8,104.1,13.77,0.0,0.5833,0.4167,0.0,0.0,0.0,0.0,0.1791,0.229,0.1757,0.1474,0.0828,0.0544,0.0544,0.0771,0.1784,0.2849,0.98,577.7,-18.7,0.75,mediterraneo,0.8708,0.6531,True
037112_014738,03715_01475,37.1125,14.7375,37.1,14.725,1.0,0.0,0.30968,0.0,0.0,0.0,0.0,0.05161,620,192,0.30968,900,486.2,350.6,610.3,49.1,10.69,0.0,0.9856,0.0144,0.0,0.0,0.0,0.0,0.0622,0.0574,0.1196,0.1304,0.0778,0.1423,0.2297,0.1806,-0.0365,-0.2041,0.9289,577.7,-91.5,0.75,mediterraneo,0.8507,0.638,True
037112_014762,03715_01475,37.1125,14.7625,37.1,14.75,1.0,0.0,0.0768,0.0,0.0,0.0,0.0,0.0,612,47,0.0768,900,619.0,472.6,749.7,68.7,9.88,0.0,0.3889,0.6111,0.0,0.0,0.0,0.0,0.1972,0.0665,0.0117,0.0175,0.0992,0.1412,0.1844,0.2824,0.2349,-0.4083,0.9522,577.7,41.3,0.75,appenninico,0.8139,0.6104,False
037112_014788,03715_01475,37.1125,14.7875,37.1,14.775,1.0,0.0,0.0,0.0,0.0,0.0,0.06634,0.0,618,0,0.0,900,782.9,643.9,907.3,62.9,6.74,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.2427,0.0662,0.0174,0.0511,0.0232,0.1696,0.2602,0.1696,0.2606,-0.4059,0.9567,577.7,205.2,0.0,appenninico,0.9515,0.0,False
037112_014812,03715_01485,37.1125,14.8125,37.1,14.8,1.0,0.0,0.23987,0.04862,0.03404,0.0,0.02917,0.0,617,178,0.28849,900,858.1,689.9,987.2,72.1,8.81,0.0,0.0,0.6856,0.3144,0.0,0.0,0.0,0.0926,0.0548,0.1169,0.0853,0.1048,0.1657,0.0646,0.3155,0.0784,-0.1861,0.9122,655.7,202.4,0.7837,appenninico,0.9657,0.7568,True
037112_014838,03715_01485,37.1125,14.8375,37.1,14.825,1.0,0.0,0.24346,0.24346,0.40196,0.0,0.0,0.0,612,298,0.48692,900,865.9,653.9,978.6,79.2,9.4,0.0,0.0,0.5111,0.4889,0.0,0.0,0.0,0.1488,0.1084,0.0694,0.0939,0.172,0.2428,0.078,0.0867,-0.1221,-0.097,0.7689,655.7,210.2,0.85,appenninico,0.9744,0.8282,True
037112_014862,03715_01485,37.1125,14.8625,37.1,14.85,1.0,0.00321,0.30658,0.0,0.13323,0.0,0.0,0.07384,623,193,0.30979,900,871.1,679.1,944.5,50.3,5.57,0.0,0.0,0.6933,0.3067,0.0,0.0,0.0,0.0924,0.1421,0.2274,0.2664,0.1492,0.0568,0.0284,0.0373,-0.1656,0.4431,0.6256,655.7,215.4,0.7526,appenninico,0.9653,0.7265,True
037112_014888,03715_01485,37.1125,14.8875,37.1,14.875,1.0,0.0,0.06547,0.0,0.0,0.0,0.06383,0.0,611,40,0.06547,900,781.9,663.2,912.9,53.1,7.01,0.0,0.0,0.9667,0.0333,0.0,0.0,0.0,0.0755,0.123,0.1632,0.391,0.2132,0.0134,0.0097,0.011,-0.3391,0.5123,0.9122,655.7,126.2,0.75,appenninico,0.9517,0.7138,False
037112_014912,03715_01495,37.1125,14.9125,37.1,14.9,1.0,0.0,0.0,0.0,0.0,0.0,0.20194,0.0,619,0,0.0,900,633.9,489.9,780.7,56.2,8.81,0.0,0.2867,0.7133,0.0,0.0,0.0,0.0,0.102,0.0586,0.2075,0.3013,0.1993,0.061,0.0258,0.0445,-0.2982,0.365,0.9478,540.5,93.4,0.0,appenninico,0.8497,0.0,False
037112_014938,03715_01495,37.1125,14.9375,37.1,14.925,1.0,0.0,0.0,0.0,0.0,0.0,0.27229,0.0,617,0,0.0,900,537.9,405.3,628.9,44.7,8.6,0.0,0.9433,0.0567,0.0,0.0,0.0,0.0,0.1128,0.1052,0.1546,0.2611,0.2167,0.1027,0.0165,0.0304,-0.2751,0.3162,0.8767,540.5,-2.6,0.0,mediterraneo,0.8528,0.0,False
037112_014962,03715_01495,37.1125,14.9625,37.1,14.95,1.0,0.16612,0.0,0.0,0.0,0.0,0.06189,0.0,614,102,0.16612,900,489.1,339.5,604.8,62.0,11.9,0.0,0.9978,0.0022,0.0,0.0,0.0,0.0,0.1421,0.0419,0.1244,0.1942,0.2132,0.1041,0.0799,0.1003,-0.1849,0.0637,0.8756,540.5,-51.4,1.0,mediterraneo,0.8501,0.8501,True
037112_014988,03715_01495,37.1125,14.9875,37.1,14.975,1.0,0.72654,0.0,0.0,0.0,0.0,0.07605,0.0,618,449,0.72654,900,468.0,275.4,604.4,89.6,14.39,0.0389,0.9578,0.0033,0.0,0.0,0.0,0.0,0.2297,0.1204,0.059,0.1646,0.0946,0.0627,0.1204,0.1486,0.1735,-0.0024,0.9044,540.5,-72.5,1.0,mediterraneo,0.8385,0.8385,True
037112_015012,03715_01505,37.1125,15.0125,37.1,15.0,1.0,0.24026,0.0,0.0,0.0,0.0,0.00812,0.0,616,148,0.24026,900,497.0,248.1,602.9,86.9,8.9,0.0656,0.9311,0.0033,0.0,0.0,0.0,0.0,0.3118,0.1667,0.1724,0.1078,0.0259,0.0086,0.0388,0.1681,0.4421,0.2053,0.7733,375.5,121.5,1.0,mediterraneo,0.8305,0.8305,True
037112_015038,03715_01505,37.1125,15.0375,37.1,15.025,1.0,0.19611,0.0,0.0,0.0,0.0,0.00162,0.0,617,121,0.19611,900,455.5,348.1,523.4,38.6,5.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.179,0.2544,0.1583,0.213,0.1169,0.0074,0.0,0.071,0.1418,0.4334,0.7511,375.5,80.0,1.0,mediterraneo,0.85,0.85,True
037112_015062,03715_01505,37.1125,15.0625,37.1,15.05,1.0,0.11707,0.0,0.0,0.0,0.0,0.17398,0.0,615,72,0.11707,900,365.2,246.0,454.1,49.8,5.53,0.1289,0.8711,0.0,0.0,0.0,0.0,0.0,0.1598,0.3623,0.1726,0.1469,0.117,0.0414,0.0,0.0,0.1791,0.5198,0.7789,375.5,-10.3,1.0,mediterraneo,0.8113,0.8113,True
037112_015088,03715_01505,37.1125,15.0875,37.1,15.075,1.0,0.06119,0.0,0.0,0.02415,0.0,0.03865,0.0,621,38,0.06119,900,273.6,158.2,387.3,54.9,5.04,0.6456,0.3544,0.0,0.0,0.0,0.0,0.0,0.2532,0.394,0.2361,0.0526,0.027,0.0014,0.0,0.0356,0.4966,0.5374,0.7811,375.5,-101.9,1.0,mediterraneo,0.6563,0.6563,False
037138_014412,03715_01445,37.1375,14.4125,37.125,14.4,1.0,0.00161,0.0,0.0,0.0,0.0,0.0,0.0,620,1,0.00161,930,292.6,224.6,338.2,24.6,4.28,0.5785,0.4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0327,0.2373,0.1718,0.1408,0.1653,0.2275,0.0245,-0.3532,0.0278,0.657,265.3,27.3,1.0,mediterraneo,0.6764,0.6764,False
037138_014438,03715_01445,37.1375,14.4375,37.125,14.425,1.0,0.17213,0.0,0.0,0.0,0.0,0.0,0.0,610,105,0.17213,930,304.5,243.5,342.7,20.7,2.59,0.3957,0.6043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.2718,0.165,0.2233,0.2168,0.055,-0.5078,-0.1676,0.3323,265.3,39.2,1.0,mediterraneo,0.7313,0.7313,True
037138_014462,03715_01445,37.1375,14.4625,37.125,14.45,1.0,0.21163,0.0,0.0,0.0,0.0,0.0,0.02908,619,131,0.21163,930,270.6,155.5,340.2,48.1,4.93,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0041,0.1979,0.2124,0.4536,0.0433,0.0536,0.0351,0.0,-0.2323,0.6588,0.5215,265.3,5.3,1.0,mediterraneo,0.67,0.67,True
037138_014488,03715_01445,37.1375,14.4875,37.125,14.475,1.0,0.03554,0.0,0.03231,0.0,0.0,0.06462,0.00969,619,42,0.06785,930,217.7,162.0,334.6,34.1,4.59,0.9731,0.0269,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.0227,0.2325,0.0507,0.229,0.3846,0.0734,-0.3123,-0.4047,0.6151,265.3,-47.6,0.9762,mediterraneo,0.5581,0.5448,False
037138_014512,03715_01455,37.1375,14.5125,37.125,14.5,1.0,0.0049,0.0,0.36438,0.0,0.0,0.13399,0.0,612,226,0.36928,930,314.5,223.5,370.5,32.7,5.03,0.2957,0.7043,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0015,0.1171,0.2404,0.1587,0.2357,0.2373,-0.2524,-0.4162,0.6978,347.1,-32.6,0.9507,mediterraneo,0.7613,0.7238,True
037138_014538,03715_01455,37.1375,14.5375,37.125,14.525,1.0,0.08078,0.0,0.52504,0.02585,0.0,0.063,0.0,619,375,0.60582,930,329.0,226.0,371.1,29.4,3.52,0.1323,0.8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196,0.4975,0.0628,0.0427,0.1106,0.0905,-0.3987,0.3384,0.428,347.1,-18.1,0.9567,mediterraneo,0.8103,0.7752,True
037138_014562,03715_01455,37.1375,14.5625,37.125,14.55,1.0,0.20065,0.0,0.00971,0.04854,0.0,0.0,0.0,618,130,0.21036,930,329.9,252.2,368.6,21.6,3.84,0.0914,0.9086,0.0,0.0,0.0,0.0,0.0,0.0203,0.0,0.0627,0.1439,0.2583,0.0461,0.1605,0.3081,-0.1612,-0.2438,0.5828,347.1,-17.2,0.9977,mediterraneo,0.8226,0.8207,True
037138_014588,03715_01455,37.1375,14.5875,37.125,14.575,1.0,0.01307,0.0,0.0,0.0,0.0,0.0,0.0,612,8,0.01307,930,358.0,314.6,390.3,14.7,2.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0724,0.0181,0.0,0.2398,0.2489,0.0679,0.0724,0.2805,-0.2014,-0.1406,0.2376,347.1,10.9,1.0,mediterraneo,0.85,0.85,False
037138_014712,03715_01475,37.1375,14.7125,37.125,14.7,1.0,0.0,0.0065,0.0,0.02602,0.0,0.65203,0.00163,615,4,0.0065,930,515.5,320.0,699.8,103.9,12.51,0.0,0.7656,0.2344,0.0,0.0,0.0,0.0,0.057,0.0157,0.1678,0.1085,0.2159,0.2058,0.123,0.1063,-0.2941,-0.0948,0.9613,577.7,-62.2,0.75,mediterraneo,0.8617,0.6463,False
037138_014738,03715_01475,37.1375,14.7375,37.125,14.725,1.0,0.0,0.14169,0.0,0.14984,0.0,0.20847,0.18893,614,87,0.14169,930,460.7,348.8,629.1,57.8,11.02,0.0,0.9957,0.0043,0.0,0.0,0.0,0.0,0.0417,0.0545,0.2271,0.2561,0.102,0.0406,0.073,0.2051,-0.0964,0.2084,0.928,577.7,-117.0,0.75,mediterraneo,0.8502,0.6376,True
037138_014762,03715_01475,37.1375,14.7625,37.125,14.75,1.0,0.0,0.03215,0.0,0.0,0.0,0.0,0.0,622,20,0.03215,930,454.2,384.1,620.7,45.1,5.68,0.0,0.9935,0.0065,0.0,0.0,0.0,0.0,0.1944,0.1266,0.0269,0.0473,0.1176,0.0754,0.0959,0.3159,0.3094,-0.2199,0.8409,577.7,-123.5,0.75,mediterraneo,0.8503,0.6377,False
037138_014788,03715_01475,37.1375,14.7875,37.125,14.775,1.0,0.0,0.0,0.0,0.0,0.0,0.32026,0.0,612,0,0.0,930,567.4,428.5,741.9,80.0,9.62,0.0,0.628,0.372,0.0,0.0,0.0,0.0,0.2966,0.1,0.0011,0.0112,0.0213,0.1315,0.1472,0.291,0.4406,-0.3694,0.957,577.7,-10.3,0.0,mediterraneo,0.8686,0.0,False
037138_014812,03715_01485,37.1375,14.8125,37.125,14.8,1.0,0.0,0.0,0.0,0.0,0.0,0.12662,0.0,616,0,0.0,930,682.0,500.7,918.2,87.5,9.61,0.0,0.1731,0.7978,0.029,0.0,0.0,0.0,0.2122,0.1356,0.0189,0.0022,0.0189,0.11,0.1822,0.32,0.4467,-0.3809,0.9677,655.7,26.3,0.0,appenninico,0.8908,0.0,False
037138_014838,03715_01485,37.1375,14.8375,37.125,14.825,1.0,0.0,0.08026,0.1236,0.0,0.0,0.0,0.0,623,127,0.20386,930,751.7,572.8,909.3,73.2,9.33,0.0,0.0194,0.9473,0.0333,0.0,0.0,0.0,0.08,0.2178,0.3233,0.0167,0.0,0.0056,0.1389,0.2178,0.371,0.1918,0.9677,655.7,96.0,0.8713,appenninico,0.9449,0.8233,True
037138_014862,03715_01485,37.1375,14.8625,37.125,14.85,1.0,0.16913,0.0,0.00328,0.0,0.0,0.0,0.13957,609,105,0.17241,930,726.3,547.1,882.9,85.5,10.88,0.0,0.0817,0.9183,0.0,0.0,0.0,0.0,0.2468,0.0348,0.2178,0.1796,0.0162,0.007,0.0707,0.2271,0.2992,0.1446,0.928,655.7,70.6,0.999,appenninico,0.9214,0.9205,True
037138_014888,03715_01485,37.1375,14.8875,37.125,14.875,1.0,0.25645,0.06774,0.0,0.0,0.0,0.27903,0.0,620,201,0.32419,930,705.4,480.5,914.7,125.0,11.22,0.0,0.2957,0.6742,0.0301,0.0,0.0,0.0,0.2596,0.1213,0.1383,0.0941,0.0261,0.0079,0.017,0.3356,0.5012,0.0468,0.9484,655.7,49.7,0.9478,appenninico,0.848,0.8037,True
037138_014912,03715_01495,37.1375,14.9125,37.125,14.9,1.0,0.01299,0.23701,0.0,0.0,0.0,0.17695,0.0,616,154,0.25,930,718.0,486.4,844.1,77.0,9.95,0.0,0.0989,0.9011,0.0,0.0,0.0,0.0,0.1465,0.0923,0.1499,0.1649,0.1015,0.0323,0.0946,0.218,0.1315,0.0728,0.9323,540.5,177.5,0.763,appenninico,0.9154,0.6985,True
037138_014938,03715_01495,37.1375,14.9375,37.125,14.925,1.0,0.1987,0.0,0.0,0.0,0.0,0.0,0.0,614,122,0.1987,930,654.4,511.4,781.1,56.3,9.4,0.0,0.1677,0.8323,0.0,0.0,0.0,0.0,0.1338,0.0854,0.1396,0.248,0.2307,0.0923,0.0311,0.0392,-0.2639,0.2551,0.9323,540.5,113.9,1.0,appenninico,0.8913,0.8913,True
037138_014962,03715_01495,37.1375,14.9625,37.125,14.95,1.0,0.25405,0.22977,0.0,0.0,0.0,0.00324,0.0,618,299,0.48382,930,590.2,417.8,716.9,63.9,11.22,0.0,0.5247,0.4753,0.0,0.0,0.0,0.0,0.1359,0.1032,0.1129,0.307,0.2015,0.0461,0.0097,0.0837,-0.195,0.2934,0.886,540.5,49.7,0.8813,mediterraneo,0.8738,0.7701,True
037138_014988,03715_01495,37.1375,14.9875,37.125,14.975,1.0,0.19318,0.33929,0.0,0.0,0.0,0.27597,0.0,616,328,0.53247,930,488.5,331.4,628.8,56.1,11.46,0.0,0.9817,0.0183,0.0,0.0,0.0,0.0,0.1932,0.1201,0.1343,0.2144,0.1873,0.0565,0.0224,0.0718,-0.0585,0.2674,0.9129,540.5,-52.0,0.8407,mediterraneo,0.8509,0.7154,True
037138_015012,03715_01505,37.1375,15.0125,37.125,15.0,1.0,0.22565,0.23701,0.0,0.0763,0.0,0.23214,0.0,616,285,0.46266,930,388.0,226.9,515.5,63.6,13.77,0.1118,0.8882,0.0,0.0,0.0,0.0,0.0,0.2178,0.1975,0.0722,0.1964,0.1749,0.0643,0.0068,0.07,0.0492,0.2606,0.9527,375.5,12.5,0.8719,mediterraneo,0.8165,0.7119,True
037138_015038,03715_01505,37.1375,15.0375,37.125,15.025,1.0,0.12662,0.13961,0.0,0.20455,0.0,0.02273,0.0,616,164,0.26623,930,316.4,173.9,475.6,64.9,10.75,0.3892,0.6108,0.0,0.0,0.0,0.0,0.0,0.2333,0.1484,0.1789,0.1676,0.0578,0.0249,0.0147,0.1744,0.2732,0.2451,0.9495,375.5,-59.1,0.8689,mediterraneo,0.7332,0.6371,True
037138_015062,03715_01505,37.1375,15.0625,37.125,15.05,1.0,0.03554,0.1567,0.0,0.02423,0.0,0.12763,0.0,619,119,0.19224,930,257.9,150.6,406.6,72.1,9.12,0.6806,0.3194,0.0,0.0,0.0,0.0,0.0,0.1077,0.2213,0.1674,0.0995,0.1546,0.1148,0.0375,0.0972,0.0214,0.21,0.9183,375.5,-117.6,0.7962,mediterraneo,0.6458,0.5142,True
037138_015088,03715_01505,37.1375,15.0875,37.125,15.075,1.0,0.0,0.03284,0.0,0.0,0.0,0.49425,0.0,609,20,0.03284,930,233.4,123.7,498.6,76.7,7.99,0.786,0.214,0.0,0.0,0.0,0.0,0.0,0.0909,0.0855,0.0638,0.0828,0.3148,0.2103,0.0461,0.1058,-0.3073,-0.0951,0.7925,375.5,-142.1,0.75,mediterraneo,0.6142,0.4606,False
037162_014412,03715_01445,37.1625,14.4125,37.15,14.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614,0,0.0,900,239.0,106.0,360.4,89.4,6.27,0.6056,0.3944,0.0,0.0,0.0,0.0,0.0,0.3711,0.0575,0.0328,0.0328,0.0213,0.0525,0.0788,0.353,0.605,-0.27,0.6767,265.3,-26.3,0.0,mediterraneo,0.6683,0.0,False
