cell_id,parent_id,lat_min,lon_min,quota_media,delta_quota,bosco_frac,northness,idoneita_ospite,macroregione
046462_012338,04645_01235,46.45,12.325,1320.8,39.5,0.93494,0.2652,0.7072,alpino
046462_012362,04645_01235,46.45,12.35,1124.7,-156.6,0.98682,-0.0715,0.721,alpino
046462_012388,04645_01235,46.45,12.375,1170.8,-110.5,0.82243,-0.5917,0.6943,alpino
046462_012412,04645_01245,46.45,12.4,906.2,-411.6,0.6391,-0.4968,0.6692,alpino
046462_012438,04645_01245,46.45,12.425,914.7,-403.1,0.85338,0.3305,0.6494,alpino
046462_012462,04645_01245,46.45,12.45,1192.0,-125.8,0.88148,0.4167,0.7058,alpino
046462_012488,04645_01245,46.45,12.475,1244.3,-73.5,0.88847,0.1671,0.7549,alpino
046462_012512,04645_01255,46.45,12.5,1370.2,-153.1,0.98497,0.0819,0.7989,alpino
046462_012538,04645_01255,46.45,12.525,1485.5,-37.8,0.97956,-0.3774,0.7088,alpino
046462_012562,04645_01255,46.45,12.55,1878.8,355.5,0.67669,-0.2563,0.3542,alpino
046462_012588,04645_01255,46.45,12.575,1922.0,398.7,0.53745,-0.314,0.3049,alpino
046462_012612,04645_01265,46.45,12.6,1900.9,289.9,0.20896,0.1059,0.3371,alpino
046462_012638,04645_01265,46.45,12.625,1601.8,-9.2,0.65537,0.0172,0.6576,alpino
046462_012662,04645_01265,46.45,12.65,1375.8,-235.2,0.88158,-0.0382,0.9141,alpino
046462_012688,04645_01265,46.45,12.675,1331.8,-279.2,0.72913,-0.3363,0.9089,alpino
046462_012712,04645_01275,46.45,12.7,1220.7,-125.4,0.76692,-0.5487,0.9206,alpino
046462_012738,04645_01275,46.45,12.725,1323.3,-22.8,0.81733,-0.3648,0.8868,alpino
046462_012762,04645_01275,46.45,12.75,1233.6,-112.5,0.95158,-0.2314,0.8716,alpino
046462_012788,04645_01275,46.45,12.775,1636.8,290.7,0.33959,-0.0657,0.5838,alpino
046462_012812,04645_01285,46.45,12.8,1566.7,721.3,0.6391,-0.1186,0.789,alpino
046462_012838,04645_01285,46.45,12.825,1082.3,236.9,0.98684,0.137,0.896,alpino
046462_012862,04645_01285,46.45,12.85,659.4,-186.0,0.76209,0.1311,0.5353,alpino
046462_012888,04645_01285,46.45,12.875,797.9,-47.5,0.92857,-0.1712,0.7022,alpino
046462_012912,04645_01295,46.45,12.9,1289.0,289.6,0.80451,-0.3499,0.9107,alpino
046462_012938,04645_01295,46.45,12.925,1236.2,236.8,0.64662,-0.2851,0.9559,alpino
046462_012962,04645_01295,46.45,12.95,1246.1,246.7,0.73743,-0.239,0.9688,alpino
046462_012988,04645_01295,46.45,12.975,1139.2,139.8,0.74672,-0.1963,0.9509,alpino
046462_013012,04645_01305,46.45,13.0,687.9,-63.4,0.7688,-0.014,0.5769,alpino
046462_013038,04645_01305,46.45,13.025,570.9,-180.4,0.51879,-0.3317,0.7146,prealpino
046462_013062,04645_01305,46.45,13.05,654.2,-97.1,0.92897,0.1752,0.5502,alpino
046462_013088,04645_01305,46.45,13.075,775.5,24.2,0.94973,0.4411,0.6926,alpino
046462_013112,04645_01315,46.45,13.1,1157.0,159.8,0.71294,0.2111,0.9014,alpino
046462_013138,04645_01315,46.45,13.125,1421.5,424.3,0.3797,-0.4247,0.8315,alpino
046462_013162,04645_01315,46.45,13.15,1419.6,422.4,0.2782,-0.0829,0.8372,alpino
046462_013188,04645_01315,46.45,13.175,740.0,-257.2,0.73034,-0.1983,0.6633,alpino
046462_013212,04645_01325,46.45,13.2,1152.5,31.0,0.89385,-0.3003,0.9142,alpino
046462_013238,04645_01325,46.45,13.225,1401.9,280.4,0.62359,-0.2097,0.883,alpino
046462_013262,04645_01325,46.45,13.25,1385.0,263.5,0.51128,0.1201,0.8139,alpino
046462_013288,04645_01325,46.45,13.275,847.3,-274.2,0.9661,0.1774,0.7187,alpino
046462_013312,04645_01335,46.45,13.3,879.8,-196.8,0.49248,-0.1193,0.7121,alpino
046462_013338,04645_01335,46.45,13.325,1187.8,111.2,0.11798,-0.5883,0.7902,alpino
046462_013362,04645_01335,46.45,13.35,1154.5,77.9,0.88433,-0.6146,0.8627,alpino
046462_013388,04645_01335,46.45,13.375,1185.1,108.5,0.65543,-0.599,0.8347,alpino
046462_013412,04645_01345,46.45,13.4,1299.1,-171.4,0.57223,-0.3917,0.8543,alpino
046462_013438,04645_01345,46.45,13.425,1561.6,91.1,0.4049,-0.1471,0.7349,alpino
046462_013462,04645_01345,46.45,13.45,1363.6,-106.9,0.69217,-0.5247,0.8724,alpino
046462_013488,04645_01345,46.45,13.475,1067.1,-403.4,0.79066,0.172,0.9016,alpino
046462_013512,04645_01355,46.45,13.5,1413.7,108.8,0.87383,0.0157,0.8576,alpino
046462_013538,04645_01355,46.45,13.525,1396.5,91.6,0.72316,-0.1725,0.8198,alpino
046462_013562,04645_01355,46.45,13.55,1172.5,-132.4,0.6297,0.1115,0.8477,alpino
046462_013588,04645_01355,46.45,13.575,1382.4,77.5,0.65921,0.0976,0.8089,alpino
046462_013612,04645_01365,46.45,13.6,1259.8,-106.6,0.73644,0.2173,0.9158,alpino
046462_013638,04645_01365,46.45,13.625,1496.3,129.9,0.5197,0.2798,0.7277,alpino
046462_013662,04645_01365,46.45,13.65,1183.0,-183.4,0.88015,0.4508,0.8606,alpino
046462_013688,04645_01365,46.45,13.675,1568.8,202.4,0.53846,0.116,0.721,alpino
046488_010262,04645_01025,46.475,10.25,1796.1,-483.4,0.52256,-0.3633,0.4072,alpino
046488_010288,04645_01025,46.475,10.275,1645.3,-634.2,0.35,0.0115,0.5501,alpino
046488_010312,04645_01035,46.475,10.3,1567.8,-257.3,0.40414,-0.1248,0.5975,alpino
046488_010338,04645_01035,46.475,10.325,1615.4,-209.7,0.49248,-0.2658,0.555,alpino
046488_010362,04645_01035,46.475,10.35,1488.0,-337.1,0.21992,-0.4369,0.644,alpino
046488_010388,04645_01035,46.475,10.375,2176.9,351.8,0.45607,-0.4886,0.2,alpino
046488_010412,04645_01045,46.475,10.4,2376.6,105.1,0.33932,-0.3711,0.1232,alpino
046488_010462,04645_01045,46.475,10.45,2495.7,224.2,0.35088,-0.43,0.1323,alpino
046488_010838,04645_01085,46.475,10.825,1965.8,-157.8,0.72744,0.2892,0.2584,alpino
046488_010862,04645_01085,46.475,10.85,1769.4,-354.2,0.69526,0.1581,0.4383,alpino
046488_010888,04645_01085,46.475,10.875,1749.0,-374.6,0.65472,0.3694,0.4501,alpino
046488_010912,04645_01095,46.475,10.9,1759.4,-125.1,0.89163,0.346,0.4276,alpino
046488_010938,04645_01095,46.475,10.925,2054.2,169.7,0.52256,0.2849,0.1986,alpino
046488_011012,04645_01105,46.475,11.0,1795.9,528.7,0.18949,-0.281,0.4158,alpino
046488_011038,04645_01105,46.475,11.025,1546.9,279.7,0.52632,-0.3382,0.6214,alpino
046488_011062,04645_01105,46.475,11.05,1812.8,545.6,0.54699,-0.2769,0.4125,alpino
046488_011088,04645_01105,46.475,11.075,1645.8,378.6,0.73384,-0.1385,0.5374,alpino
046488_011112,04645_01115,46.475,11.1,1298.3,79.9,0.8022,-0.1385,0.75,alpino
046488_011138,04645_01115,46.475,11.125,1272.5,54.1,0.47015,-0.543,0.75,alpino
046488_011162,04645_01115,46.475,11.15,1557.7,339.3,0.63238,-0.3684,0.6195,alpino
046488_011188,04645_01115,46.475,11.175,1603.0,384.6,0.9542,-0.2575,0.5599,alpino
046488_011212,04645_01125,46.475,11.2,1476.0,740.2,0.86997,0.0734,0.6383,alpino
046488_011238,04645_01125,46.475,11.225,682.4,-53.4,0.76569,0.1096,0.601,alpino
046488_011262,04645_01125,46.475,11.25,305.2,-430.6,0.15134,0.4367,0.4282,prealpino
046488_011362,04645_01135,46.475,11.35,559.1,-94.7,0.57274,0.6088,0.6225,prealpino
046488_011388,04645_01135,46.475,11.375,618.4,-35.4,0.63308,0.451,0.5354,alpino
046488_011412,04645_01145,46.475,11.4,605.1,-466.5,0.69333,0.1257,0.5133,alpino
046488_011438,04645_01145,46.475,11.425,712.0,-359.6,0.85398,0.4716,0.5668,alpino
046488_011462,04645_01145,46.475,11.45,748.6,-323.0,0.70677,0.4252,0.6608,alpino
046488_011488,04645_01145,46.475,11.475,861.9,-209.7,0.55658,-0.1661,0.7483,alpino
046488_011512,04645_01155,46.475,11.5,1148.5,-334.7,0.74061,0.1105,0.7514,alpino
046488_011538,04645_01155,46.475,11.525,1552.3,69.1,0.80843,0.0764,0.5879,alpino
046488_011562,04645_01155,46.475,11.55,1701.6,218.4,0.49724,-0.3555,0.4646,alpino
046488_011588,04645_01155,46.475,11.575,1845.8,362.6,0.58912,-0.2914,0.3694,alpino
046488_011612,04645_01165,46.475,11.6,2089.9,60.7,0.32276,0.0251,0.1716,alpino
046488_011712,04645_01175,46.475,11.7,1982.2,25.9,0.43774,-0.2277,0.2387,alpino
046488_011738,04645_01175,46.475,11.725,1827.7,-128.6,0.55866,-0.6139,0.3742,alpino
046488_011762,04645_01175,46.475,11.75,1851.3,-105.0,0.50575,-0.5174,0.3667,alpino
046488_011788,04645_01175,46.475,11.775,1886.1,-70.2,0.75139,-0.0899,0.3178,alpino
046488_011862,04645_01185,46.475,11.85,1991.6,-264.5,0.14556,0.5059,0.2526,alpino
046488_011888,04645_01185,46.475,11.875,1939.4,-316.7,0.51132,0.591,0.2678,alpino
046488_011912,04645_01195,46.475,11.9,1694.3,-13.8,0.7514,0.1757,0.5228,alpino
046488_011938,04645_01195,46.475,11.925,1563.4,-144.7,0.59218,-0.2256,0.6022,alpino
046488_011962,04645_01195,46.475,11.95,1820.4,112.3,0.42135,-0.5959,0.3809,alpino
046488_011988,04645_01195,46.475,11.975,1674.3,-33.8,0.73823,-0.1772,0.5204,alpino
046488_012012,04645_01205,46.475,12.0,2065.9,278.1,0.21361,0.0479,0.1355,alpino
046488_012088,04645_01205,46.475,12.075,2199.3,411.5,0.36044,0.4999,0.1294,alpino
046488_012112,04645_01215,46.475,12.1,1955.0,205.9,0.69333,0.4869,0.2549,alpino
046488_012138,04645_01215,46.475,12.125,1749.1,0.0,0.96834,0.552,0.4552,alpino
046488_012162,04645_01215,46.475,12.15,1378.7,-370.4,0.96429,0.5369,0.6986,alpino
046488_012188,04645_01215,46.475,12.175,1184.3,-564.8,0.73889,-0.2687,0.742,alpino
046488_012212,04645_01225,46.475,12.2,1775.7,132.7,0.31203,-0.5111,0.4281,alpino
046488_012288,04645_01225,46.475,12.275,1815.9,172.9,0.20904,-0.3272,0.4084,alpino
046488_012312,04645_01235,46.475,12.3,1686.6,405.3,0.13729,-0.392,0.4846,alpino
046488_012338,04645_01235,46.475,12.325,1691.5,410.2,0.45677,-0.5569,0.4694,alpino
046488_012362,04645_01235,46.475,12.35,1632.9,351.6,0.83554,-0.4648,0.5451,alpino
046488_012388,04645_01235,46.475,12.375,1562.1,280.8,1.0,-0.2,0.5959,alpino
046488_012412,04645_01245,46.475,12.4,1333.2,15.4,0.99435,-0.2636,0.7657,alpino
046488_012438,04645_01245,46.475,12.425,955.2,-362.6,0.70446,-0.4662,0.6932,alpino
046488_012462,04645_01245,46.475,12.45,866.5,-451.3,0.50752,0.0877,0.6687,alpino
046488_012488,04645_01245,46.475,12.475,1072.3,-245.5,0.85066,0.0591,0.734,alpino
046488_012512,04645_01255,46.475,12.5,1309.6,-213.7,0.99814,-0.3053,0.7455,alpino
046488_012538,04645_01255,46.475,12.525,1535.7,12.4,0.8566,-0.0545,0.6124,alpino
046488_012562,04645_01255,46.475,12.55,1712.8,189.5,0.87194,0.1837,0.4846,alpino
046488_012588,04645_01255,46.475,12.575,1784.3,261.0,0.61224,0.3457,0.4144,alpino
046488_012612,04645_01265,46.475,12.6,1654.3,43.3,0.77358,0.4512,0.532,alpino
046488_012638,04645_01265,46.475,12.625,1672.2,61.2,0.4275,0.2685,0.5332,alpino
046488_012662,04645_01265,46.475,12.65,1744.0,133.0,0.43309,0.002,0.5385,alpino
046488_012688,04645_01265,46.475,12.675,1703.7,92.7,0.33646,0.2329,0.495,alpino
046488_012738,04645_01275,46.475,12.725,1714.0,367.9,0.11963,-0.2415,0.5761,alpino
046488_012762,04645_01275,46.475,12.75,1641.6,295.5,0.39326,-0.2302,0.6648,alpino
046488_012788,04645_01275,46.475,12.775,1620.7,274.6,0.32894,0.0532,0.664,alpino
046488_012812,04645_01285,46.475,12.8,1560.3,714.9,0.51316,0.2362,0.7195,alpino
046488_012838,04645_01285,46.475,12.825,1019.4,174.0,0.90334,-0.0369,0.8505,alpino
046488_012862,04645_01285,46.475,12.85,594.9,-250.5,0.3621,-0.0845,0.7093,prealpino
046488_012888,04645_01285,46.475,12.875,909.8,64.4,0.88159,-0.1369,0.7732,alpino
046488_012912,04645_01295,46.475,12.9,1335.7,336.3,0.95865,-0.0122,0.8972,alpino
046488_012938,04645_01295,46.475,12.925,1678.1,678.7,0.21043,-0.0265,0.6365,alpino
046488_012962,04645_01295,46.475,12.95,1308.2,308.8,0.79324,0.1234,0.8909,alpino
046488_012988,04645_01295,46.475,12.975,1007.8,8.4,0.92696,0.417,0.7883,alpino
046488_013012,04645_01305,46.475,13.0,624.8,-126.5,0.42185,-0.2908,0.4691,alpino
046488_013038,04645_01305,46.475,13.025,994.3,243.0,0.87127,-0.307,0.8044,alpino
046488_013062,04645_01305,46.475,13.05,1056.3,305.0,0.82176,-0.5909,0.8923,alpino
046488_013088,04645_01305,46.475,13.075,806.5,55.2,0.68985,-0.4005,0.714,alpino
046488_013112,04645_01315,46.475,13.1,933.4,-63.8,0.76075,0.1762,0.789,alpino
046488_013138,04645_01315,46.475,13.125,1368.2,371.0,0.54887,0.4397,0.7905,alpino
046488_013162,04645_01315,46.475,13.15,1356.5,359.3,0.59738,0.0919,0.8189,alpino
046488_013188,04645_01315,46.475,13.175,899.7,-97.5,0.91589,-0.2103,0.8062,alpino
046488_013212,04645_01325,46.475,13.2,1102.9,-18.6,0.76316,0.216,0.8048,alpino
046488_013238,04645_01325,46.475,13.225,1422.7,301.2,0.75977,0.2876,0.7507,alpino
046488_013262,04645_01325,46.475,13.25,1324.8,203.3,0.85526,0.2103,0.9418,alpino
046488_013288,04645_01325,46.475,13.275,920.1,-201.4,0.85338,-0.1588,0.7907,alpino
046488_013312,04645_01335,46.475,13.3,911.3,-165.3,0.87266,-0.0413,0.7537,alpino
046488_013338,04645_01335,46.475,13.325,1396.4,319.8,0.8972,0.3078,0.82,alpino
046488_013362,04645_01335,46.475,13.35,1282.2,205.6,0.85847,0.5241,0.8431,alpino
046488_013388,04645_01335,46.475,13.375,1226.1,149.5,0.81015,0.7238,0.7682,alpino
046488_013412,04645_01345,46.475,13.4,1235.3,-235.2,0.75564,0.7149,0.7986,alpino
046488_013438,04645_01345,46.475,13.425,1303.7,-166.8,0.73171,0.6563,0.846,alpino
046488_013462,04645_01345,46.475,13.45,1372.1,-98.4,0.73872,0.6178,0.8394,alpino
046488_013488,04645_01345,46.475,13.475,998.9,-471.6,0.69288,0.3381,0.7521,alpino
046488_013512,04645_01355,46.475,13.5,1269.0,-35.9,0.97196,0.3507,0.8312,alpino
046488_013538,04645_01355,46.475,13.525,1369.5,64.6,0.99251,0.4318,0.8233,alpino
046488_013562,04645_01355,46.475,13.55,1164.1,-140.8,0.9137,0.0668,0.9289,alpino
046488_013588,04645_01355,46.475,13.575,936.0,-368.9,0.70357,0.4223,0.6914,alpino
046488_013612,04645_01365,46.475,13.6,957.2,-409.2,0.8187,0.3214,0.7815,alpino
046488_013638,04645_01365,46.475,13.625,949.3,-417.1,0.84889,0.5563,0.7483,alpino
046488_013662,04645_01365,46.475,13.65,965.7,-400.7,0.79323,0.3172,0.8127,alpino
046488_013688,04645_01365,46.475,13.675,1025.9,-340.5,0.65913,0.6543,0.8448,alpino
046512_010112,04655_01015,46.5,10.1,2122.9,-107.6,0.34586,-0.013,0.1776,alpino
046512_010138,04655_01015,46.5,10.125,2223.4,-7.1,0.43233,0.3444,0.129,alpino
046512_010588,04655_01055,46.5,10.575,2218.6,40.3,0.22932,0.3488,0.1342,alpino
046512_010712,04655_01075,46.5,10.7,2231.0,37.8,0.39286,-0.4379,0.128,alpino
046512_010738,04655_01075,46.5,10.725,2103.4,-89.8,0.6015,0.2022,0.1868,alpino
046512_010888,04655_01085,46.5,10.875,2141.4,-37.7,0.2342,-0.5307,0.1359,alpino
046512_010912,04655_01095,46.5,10.9,1630.1,-311.0,0.61453,-0.3803,0.5413,alpino
046512_010938,04655_01095,46.5,10.925,1500.2,-440.9,0.64151,0.1575,0.6247,alpino
046512_010962,04655_01095,46.5,10.95,1702.9,-238.2,0.77256,0.4412,0.4768,alpino
046512_010988,04655_01095,46.5,10.975,2145.9,204.8,0.21617,0.3616,0.1366,alpino
046512_011038,04655_01105,46.5,11.025,1921.1,324.4,0.27491,-0.2431,0.2829,alpino
046512_011062,04655_01105,46.5,11.05,1862.2,265.5,0.60448,-0.1416,0.3646,alpino
046512_011088,04655_01105,46.5,11.075,1823.1,226.4,0.66917,-0.4343,0.3973,alpino
046512_011112,04655_01115,46.5,11.1,1499.7,390.9,0.77132,-0.402,0.6716,alpino
046512_011138,04655_01115,46.5,11.125,1556.3,447.5,0.93727,-0.5543,0.631,alpino
046512_011162,04655_01115,46.5,11.15,1651.7,542.9,0.94505,-0.1871,0.5133,alpino
046512_011188,04655_01115,46.5,11.175,1401.5,292.7,0.84381,0.3705,0.6997,alpino
046512_011212,04655_01125,46.5,11.2,848.4,71.9,0.89981,0.4566,0.6963,alpino
046512_011238,04655_01125,46.5,11.225,320.7,-455.8,0.23872,0.417,0.3789,prealpino
046512_011262,04655_01125,46.5,11.25,282.1,-494.4,0.11381,-0.6918,0.3161,prealpino
046512_011288,04655_01125,46.5,11.275,544.2,-232.3,0.56029,-0.5841,0.6244,prealpino
046512_011312,04655_01135,46.5,11.3,756.6,-218.9,0.57836,-0.6916,0.6084,alpino
046512_011338,04655_01135,46.5,11.325,528.5,-447.0,0.30534,-0.69,0.6241,prealpino
046512_011362,04655_01135,46.5,11.35,505.4,-470.1,0.42155,-0.2903,0.6609,prealpino
046512_011388,04655_01135,46.5,11.375,838.8,-136.7,0.54596,-0.5046,0.7531,alpino
046512_011412,04655_01145,46.5,11.4,1007.2,-217.9,0.70056,-0.3625,0.8203,alpino
046512_011438,04655_01145,46.5,11.425,956.9,-268.2,0.41417,-0.6845,0.8243,alpino
046512_011462,04655_01145,46.5,11.45,669.0,-556.1,0.70488,-0.2905,0.5981,alpino
046512_011488,04655_01145,46.5,11.475,673.0,-552.1,0.47992,0.345,0.5814,alpino
046512_011512,04655_01155,46.5,11.5,900.9,-277.5,0.28177,0.0262,0.6875,alpino
046512_011538,04655_01155,46.5,11.525,1288.7,110.3,0.85768,0.1146,0.726,alpino
046512_011588,04655_01155,46.5,11.575,2105.4,927.0,0.15414,0.3097,0.2007,alpino
046512_011662,04655_01165,46.5,11.65,1947.0,184.8,0.54991,0.562,0.2746,alpino
046512_011688,04655_01165,46.5,11.675,2053.6,291.4,0.27747,0.4023,0.1742,alpino
046512_011862,04655_01185,46.5,11.85,2002.9,-165.4,0.15056,-0.2721,0.2594,alpino
046512_011888,04655_01185,46.5,11.875,1932.5,-235.8,0.35593,-0.1507,0.2854,alpino
046512_011912,04655_01195,46.5,11.9,1808.4,-192.0,0.3963,-0.4549,0.4168,alpino
046512_011938,04655_01195,46.5,11.925,1996.1,-4.3,0.16257,-0.2825,0.2311,alpino
046512_011988,04655_01195,46.5,11.975,1953.5,-46.9,0.71645,-0.3305,0.2936,alpino
046512_012038,04655_01205,46.5,12.025,2142.3,-28.8,0.35405,0.3395,0.1379,alpino
046512_012062,04655_01205,46.5,12.05,1933.0,-238.1,0.74954,0.2276,0.2936,alpino
046512_012088,04655_01205,46.5,12.075,1702.9,-468.2,0.93893,0.1188,0.4686,alpino
046512_012112,04655_01215,46.5,12.1,1559.5,-144.3,0.94393,0.3553,0.6456,alpino
046512_012138,04655_01215,46.5,12.125,1224.3,-479.5,0.63858,0.2413,0.75,alpino
046512_012162,04655_01215,46.5,12.15,1333.5,-370.3,0.67542,-0.458,0.7006,alpino
046512_012188,04655_01215,46.5,12.175,2026.7,322.9,0.18808,-0.3766,0.2753,alpino
046512_012262,04655_01225,46.5,12.25,1775.5,-172.4,0.21281,0.4561,0.4242,alpino
046512_012288,04655_01225,46.5,12.275,2090.4,142.5,0.24395,0.6284,0.2158,alpino
046512_012388,04655_01235,46.5,12.375,1971.7,329.9,0.49153,-0.0915,0.2654,alpino
046512_012412,04655_01245,46.5,12.4,1711.0,310.1,0.83178,0.1258,0.4663,alpino
046512_012438,04655_01245,46.5,12.425,1507.9,107.0,1.0,-0.1069,0.6598,alpino
046512_012462,04655_01245,46.5,12.45,880.4,-520.5,0.84688,-0.0716,0.6775,alpino
046512_012488,04655_01245,46.5,12.475,1353.0,-47.9,0.69216,-0.1253,0.661,alpino
046512_012512,04655_01255,46.5,12.5,1908.0,449.4,0.21241,-0.1378,0.3109,alpino
046512_012588,04655_01255,46.5,12.575,1736.9,278.3,0.60452,-0.0466,0.4627,alpino
046512_012612,04655_01265,46.5,12.6,1687.5,62.6,0.65217,-0.2831,0.5108,alpino
046512_012638,04655_01265,46.5,12.625,1855.8,230.9,0.43681,-0.3452,0.4006,alpino
046512_012662,04655_01265,46.5,12.65,1594.3,-30.6,0.64285,-0.3565,0.6279,alpino
046512_012688,04655_01265,46.5,12.675,1319.5,-305.4,0.78154,0.0443,0.7537,alpino
046512_012712,04655_01275,46.5,12.7,1325.0,-93.7,0.85794,0.547,0.7018,alpino
046512_012738,04655_01275,46.5,12.725,1263.8,-154.9,0.93258,0.4194,0.7779,alpino
046512_012762,04655_01275,46.5,12.75,1155.3,-263.4,0.88136,0.4185,0.7865,alpino
046512_012788,04655_01275,46.5,12.775,972.9,-445.8,0.76504,0.3471,0.7952,alpino
046512_012812,04655_01285,46.5,12.8,894.2,-296.2,0.71561,0.2463,0.6715,alpino
046512_012838,04655_01285,46.5,12.825,790.3,-400.1,0.742,-0.0527,0.5914,alpino
046512_012862,04655_01285,46.5,12.85,663.3,-527.1,0.4718,-0.2544,0.5269,alpino
046512_012888,04655_01285,46.5,12.875,880.5,-309.9,0.81766,0.2023,0.6714,alpino
046512_012912,04655_01295,46.5,12.9,1176.1,-150.8,0.69088,0.3656,0.8204,alpino
046512_012938,04655_01295,46.5,12.925,1311.3,-15.6,0.70622,0.5736,0.7832,alpino
046512_012962,04655_01295,46.5,12.95,1097.3,-229.6,0.90789,0.288,0.8332,alpino
046512_012988,04655_01295,46.5,12.975,669.4,-657.5,0.44653,0.0084,0.4279,alpino
046512_013012,04655_01305,46.5,13.0,831.6,-447.6,0.73557,0.1418,0.6419,alpino
046512_013038,04655_01305,46.5,13.025,1238.0,-41.2,0.71107,0.3703,0.8006,alpino
046512_013062,04655_01305,46.5,13.05,1383.7,104.5,0.70057,0.2777,0.773,alpino
046512_013088,04655_01305,46.5,13.075,1371.5,92.3,0.60527,-0.015,0.8564,alpino
046512_013112,04655_01315,46.5,13.1,864.2,-467.0,0.66792,-0.1127,0.7426,alpino
046512_013138,04655_01315,46.5,13.125,852.4,-478.8,0.81412,-0.0169,0.7445,alpino
046512_013162,04655_01315,46.5,13.15,1173.5,-157.7,0.99062,0.0432,0.787,alpino
046512_013188,04655_01315,46.5,13.175,1336.7,5.5,0.75895,-0.2814,0.7172,alpino
046512_013212,04655_01325,46.5,13.2,1197.2,-183.4,0.95857,-0.0709,0.7936,alpino
046512_013238,04655_01325,46.5,13.225,1218.0,-162.6,0.74576,0.191,0.7471,alpino
046512_013262,04655_01325,46.5,13.25,971.2,-409.4,0.82122,0.231,0.7914,alpino
046512_013288,04655_01325,46.5,13.275,826.2,-554.4,0.74767,0.0092,0.7558,alpino
046512_013312,04655_01335,46.5,13.3,807.8,-481.9,0.76128,-0.2512,0.636,alpino
046512_013338,04655_01335,46.5,13.325,874.7,-415.0,0.61206,0.0182,0.7291,alpino
046512_013362,04655_01335,46.5,13.35,888.6,-401.1,0.22034,-0.2848,0.7277,alpino
046512_013388,04655_01335,46.5,13.375,956.5,-333.2,0.49906,-0.2962,0.7674,alpino
046512_013412,04655_01345,46.5,13.4,1027.5,-237.4,0.44382,-0.3166,0.8468,alpino
046512_013438,04655_01345,46.5,13.425,985.8,-279.1,0.67669,-0.3193,0.8145,alpino
046512_013462,04655_01345,46.5,13.45,985.0,-279.9,0.68293,-0.2932,0.8057,alpino
046512_013488,04655_01345,46.5,13.475,1017.3,-247.6,0.72098,-0.2628,0.7907,alpino
046512_013512,04655_01355,46.5,13.5,973.7,-90.1,0.82243,-0.2835,0.845,alpino
046512_013538,04655_01355,46.5,13.525,969.1,-94.7,0.70093,-0.1363,0.8298,alpino
046512_013562,04655_01355,46.5,13.55,965.3,-98.5,0.73546,-0.2113,0.8152,alpino
046512_013588,04655_01355,46.5,13.575,939.1,-124.7,0.75141,-0.2295,0.8212,alpino
046512_013612,04655_01365,46.5,13.6,776.6,-52.2,0.47745,0.0334,0.6764,alpino
046512_013638,04655_01365,46.5,13.625,914.5,85.7,0.83647,0.0317,0.7806,alpino
046512_013662,04655_01365,46.5,13.65,1067.2,238.4,0.98135,-0.0711,0.8427,alpino
046512_013688,04655_01365,46.5,13.675,1134.7,305.9,0.80524,-0.2281,0.8223,alpino
046538_010138,04655_01015,46.525,10.125,1896.4,-334.1,0.25752,0.219,0.3592,alpino
046538_010188,04655_01015,46.525,10.175,2151.7,-78.8,0.18571,0.1064,0.1226,alpino
046538_010512,04655_01055,46.525,10.5,1873.0,-305.3,0.52632,0.244,0.3395,alpino
046538_010562,04655_01055,46.525,10.55,2036.2,-142.1,0.48211,0.2801,0.2263,alpino
046538_010738,04655_01075,46.525,10.725,2081.4,-111.8,0.60755,-0.3785,0.201,alpino
046538_010762,04655_01075,46.525,10.75,1818.1,-375.1,0.74436,0.0847,0.3971,alpino
046538_010788,04655_01075,46.525,10.775,2049.1,-144.1,0.43045,0.4015,0.228,alpino
046538_010938,04655_01095,46.525,10.925,1733.6,-207.5,0.75518,-0.1733,0.4632,alpino
046538_010962,04655_01095,46.525,10.95,1440.5,-500.6,0.54159,-0.5207,0.6563,alpino
046538_010988,04655_01095,46.525,10.975,1359.8,-581.3,0.66979,0.1284,0.6926,alpino
046538_011012,04655_01105,46.525,11.0,1439.7,-157.0,0.71429,0.5588,0.6295,alpino
